user_id,segment,reward_amount,avg_session_time,retention_30d,reward_dependency_score
53339,casual_user,9.47,37.99,1,58
53340,reward_hunter,17.64,6.03,0,89
53341,genuine_gamer,5.92,52.56,0,22
53342,casual_user,9.54,48.48,1,63
53343,genuine_gamer,3.75,80.19,1,31
53344,casual_user,6.54,11.58,0,43
53345,genuine_gamer,8.53,61.01,1,14
53346,casual_user,8.18,54.52,0,44
53347,reward_hunter,11.17,13.56,0,77
53348,reward_hunter,11.14,15.29,0,78
53349,genuine_gamer,6.3,107.36,0,14
53350,casual_user,7.14,25.7,0,51
53351,reward_hunter,29.93,16.87,1,84
53352,genuine_gamer,5.85,101.78,1,16
53353,casual_user,10.49,22.28,0,61
53354,casual_user,10.68,43.32,1,57
53355,genuine_gamer,2.23,89.73,1,19
53356,genuine_gamer,6.59,104.94,1,15
53357,genuine_gamer,8.95,46.84,0,21
53358,casual_user,7.93,35.65,1,60
53359,genuine_gamer,8.78,68.81,1,28
53360,genuine_gamer,2.86,51.05,1,17
53361,casual_user,9.91,11.89,1,57
53362,genuine_gamer,3.43,102.33,0,32
53363,genuine_gamer,2.4,108.02,1,17
53364,genuine_gamer,4.61,71.34,1,37
53365,reward_hunter,26.69,11.3,1,88
53366,genuine_gamer,3.09,37.6,0,22
53367,genuine_gamer,5.26,110.7,1,31
53368,genuine_gamer,4.23,41.95,0,21
53369,genuine_gamer,9.66,37.52,1,26
53370,casual_user,8.86,53.88,0,40
53371,reward_hunter,12.74,13.01,0,97
53372,casual_user,11.19,10.62,0,60
53373,casual_user,12.99,33.48,1,64
53374,genuine_gamer,9.44,118.48,1,12
53375,genuine_gamer,5.13,118.98,1,35
53376,genuine_gamer,8.36,47.05,1,35
53377,reward_hunter,23.45,17.59,0,73
53378,casual_user,11.59,55.38,0,44
53379,genuine_gamer,3.36,66.81,1,28
53380,genuine_gamer,6.15,46.64,1,22
53381,genuine_gamer,6.61,67.63,1,28
53382,reward_hunter,14.65,17.42,0,73
53383,casual_user,10.89,55.07,1,40
53384,reward_hunter,15.95,11.17,0,83
53385,casual_user,6.59,27.38,1,56
53386,genuine_gamer,4.75,82.59,0,15
53387,reward_hunter,29.45,3.92,0,81
53388,genuine_gamer,2.16,116.02,0,15
53389,genuine_gamer,7.86,97.1,1,17
53390,reward_hunter,21.88,3.34,0,79
53391,genuine_gamer,2.77,108.56,1,25
53392,casual_user,11.63,17.43,1,61
53393,reward_hunter,26.83,4.62,0,89
53394,casual_user,13.21,17.57,1,47
53395,genuine_gamer,7.65,88.16,1,17
53396,casual_user,11.04,19.96,1,54
53397,reward_hunter,13.34,16.57,0,96
53398,casual_user,12.17,37.94,1,69
53399,casual_user,14.98,20.27,0,65
53400,reward_hunter,20.08,8.45,0,73
53401,reward_hunter,20.65,19.1,1,75
53402,casual_user,6.58,19.02,0,46
53403,genuine_gamer,4.47,46.26,1,14
53404,casual_user,5.14,21.9,1,44
53405,genuine_gamer,7.52,34.47,1,29
53406,casual_user,5.13,11.04,0,45
53407,genuine_gamer,7.46,59.0,1,27
53408,casual_user,12.76,47.43,1,66
53409,genuine_gamer,9.46,35.86,1,29
53410,reward_hunter,22.59,13.69,0,77
53411,genuine_gamer,8.84,51.92,1,10
53412,genuine_gamer,3.66,102.86,1,32
53413,reward_hunter,29.9,16.75,0,96
53414,casual_user,9.5,29.45,1,64
53415,casual_user,10.56,40.88,0,62
53416,reward_hunter,11.53,10.76,0,93
53417,casual_user,6.79,11.54,0,67
53418,casual_user,10.39,36.03,0,47
53419,genuine_gamer,4.64,71.49,1,38
53420,casual_user,6.39,31.69,1,63
53421,genuine_gamer,6.06,67.37,1,11
53422,casual_user,12.71,24.67,0,56
53423,reward_hunter,13.09,9.49,0,91
53424,casual_user,13.89,40.3,1,43
53425,reward_hunter,29.76,13.28,0,86
53426,reward_hunter,20.16,18.29,0,79
53427,casual_user,13.44,10.33,0,69
53428,casual_user,9.75,51.5,1,57
53429,casual_user,5.92,45.64,1,56
53430,genuine_gamer,4.78,116.8,1,31
53431,genuine_gamer,4.88,113.6,0,32
53432,genuine_gamer,9.4,97.48,1,28
53433,reward_hunter,13.59,10.05,1,88
53434,genuine_gamer,9.16,77.74,1,27
53435,casual_user,9.47,41.48,1,64
53436,casual_user,6.38,33.58,0,60
53437,casual_user,6.38,34.68,0,69
53438,casual_user,7.48,19.66,1,62
53439,genuine_gamer,3.1,88.65,1,37
53440,reward_hunter,15.16,2.11,0,99
53441,reward_hunter,21.58,14.1,0,75
53442,casual_user,7.77,15.74,1,58
53443,reward_hunter,16.94,16.12,0,72
53444,genuine_gamer,5.14,90.33,1,31
53445,genuine_gamer,9.24,36.63,1,17
53446,casual_user,6.48,36.42,1,59
53447,reward_hunter,15.25,10.43,0,70
53448,genuine_gamer,4.7,75.76,1,15
53449,casual_user,10.43,29.73,1,44
53450,genuine_gamer,8.27,50.49,0,35
53451,reward_hunter,22.74,16.81,0,70
53452,reward_hunter,13.07,13.03,0,83
53453,genuine_gamer,9.49,45.83,1,17
53454,reward_hunter,20.62,5.91,0,99
53455,genuine_gamer,6.34,68.09,1,36
53456,casual_user,9.52,41.44,0,69
53457,genuine_gamer,2.04,96.98,1,30
53458,genuine_gamer,2.46,48.22,1,13
53459,genuine_gamer,2.73,35.23,1,38
53460,genuine_gamer,9.79,50.81,1,24
53461,reward_hunter,12.17,18.03,0,78
53462,casual_user,7.64,38.51,1,61
53463,genuine_gamer,3.64,74.51,1,19
53464,casual_user,13.7,35.34,1,57
53465,casual_user,11.18,23.05,0,69
53466,reward_hunter,10.22,10.08,1,95
53467,casual_user,5.92,40.18,0,40
53468,reward_hunter,27.81,11.35,0,73
53469,genuine_gamer,3.2,63.04,1,36
53470,genuine_gamer,4.51,49.92,1,16
53471,casual_user,14.33,23.24,0,66
53472,casual_user,9.59,29.65,1,59
53473,casual_user,12.35,17.64,1,64
53474,casual_user,14.55,59.34,0,64
53475,casual_user,6.2,59.6,0,66
53476,reward_hunter,25.87,10.72,0,92
53477,reward_hunter,17.25,4.43,1,99
53478,casual_user,9.64,48.58,0,47
53479,casual_user,13.35,39.09,1,48
53480,casual_user,8.47,46.81,0,69
53481,genuine_gamer,2.89,63.76,1,34
53482,reward_hunter,19.76,13.0,0,94
53483,genuine_gamer,5.79,45.81,1,30
53484,casual_user,11.39,36.62,0,59
53485,genuine_gamer,6.24,105.2,1,20
53486,casual_user,14.52,44.26,1,46
53487,genuine_gamer,9.84,113.09,1,16
53488,reward_hunter,19.23,17.65,0,90
53489,genuine_gamer,3.14,61.65,1,22
53490,reward_hunter,19.9,3.61,0,89
53491,reward_hunter,28.3,11.06,0,79
53492,reward_hunter,27.32,11.99,0,85
53493,casual_user,11.4,44.78,0,65
53494,genuine_gamer,9.84,78.67,1,23
53495,reward_hunter,16.0,4.8,0,70
53496,reward_hunter,20.18,16.39,0,79
53497,genuine_gamer,3.55,45.77,1,29
53498,casual_user,11.98,50.35,1,64
53499,genuine_gamer,3.12,47.49,1,18
53500,casual_user,9.52,15.81,1,61
53501,genuine_gamer,2.89,38.21,1,19
53502,casual_user,14.51,44.15,1,53
53503,casual_user,14.92,20.84,1,43
53504,genuine_gamer,3.44,99.32,1,28
53505,reward_hunter,16.11,5.8,0,79
53506,reward_hunter,19.13,15.03,0,71
53507,casual_user,5.31,35.08,1,57
53508,reward_hunter,27.45,17.0,0,92
53509,reward_hunter,10.03,18.5,1,84
53510,casual_user,11.49,37.7,0,67
53511,genuine_gamer,7.43,114.74,0,23
53512,casual_user,13.94,42.27,1,46
53513,reward_hunter,24.92,10.72,1,78
53514,casual_user,7.14,11.0,0,68
53515,casual_user,10.91,44.04,0,48
53516,reward_hunter,24.09,11.48,0,86
53517,genuine_gamer,9.48,58.62,1,29
53518,genuine_gamer,9.64,103.48,1,13
53519,reward_hunter,23.51,15.79,1,91
53520,genuine_gamer,5.66,41.77,1,11
53521,genuine_gamer,7.15,49.51,1,29
53522,reward_hunter,22.51,10.67,1,83
53523,casual_user,10.86,55.53,1,53
53524,casual_user,5.33,59.51,1,41
53525,casual_user,13.47,34.08,0,64
53526,genuine_gamer,4.62,112.99,1,14
53527,casual_user,7.72,21.45,0,63
53528,casual_user,8.62,52.64,0,51
53529,genuine_gamer,3.74,62.81,1,31
53530,reward_hunter,18.18,11.49,0,80
53531,genuine_gamer,6.53,32.07,1,31
53532,genuine_gamer,3.22,61.22,1,28
53533,genuine_gamer,3.09,81.53,1,30
53534,casual_user,10.77,36.32,0,69
53535,reward_hunter,10.19,6.47,0,84
53536,casual_user,8.37,54.24,1,61
53537,genuine_gamer,4.12,98.09,1,27
53538,genuine_gamer,9.44,71.72,1,17
53539,casual_user,5.77,15.44,1,65
53540,genuine_gamer,4.81,73.78,1,15
53541,genuine_gamer,3.51,95.79,1,23
53542,casual_user,9.68,42.35,0,43
53543,reward_hunter,29.49,13.17,0,72
53544,reward_hunter,10.22,17.19,0,81
53545,reward_hunter,13.21,16.62,0,89
53546,genuine_gamer,7.6,42.78,1,19
53547,casual_user,14.08,12.6,0,40
53548,casual_user,7.64,16.19,0,42
53549,genuine_gamer,5.8,85.07,1,31
53550,casual_user,14.34,42.91,0,64
53551,genuine_gamer,3.31,85.46,1,17
53552,genuine_gamer,5.15,111.62,1,27
53553,genuine_gamer,5.52,57.2,1,28
53554,reward_hunter,24.37,10.95,0,77
53555,reward_hunter,21.02,14.86,0,82
53556,casual_user,6.35,57.06,0,44
53557,genuine_gamer,4.28,35.19,0,19
53558,genuine_gamer,3.64,65.71,1,21
53559,casual_user,12.88,45.31,1,58
53560,casual_user,8.44,49.61,1,49
53561,reward_hunter,15.56,18.04,1,97
53562,genuine_gamer,4.21,86.93,1,15
53563,casual_user,11.24,14.29,1,41
53564,reward_hunter,10.33,15.68,0,71
53565,genuine_gamer,9.73,107.63,1,28
53566,casual_user,11.64,51.14,1,50
53567,genuine_gamer,2.51,83.9,1,27
53568,genuine_gamer,9.04,33.72,1,34
53569,reward_hunter,15.94,5.96,0,99
53570,casual_user,13.71,22.69,1,52
53571,casual_user,10.63,35.43,0,69
53572,genuine_gamer,8.58,98.77,1,30
53573,reward_hunter,29.39,12.54,0,93
53574,genuine_gamer,3.84,99.25,1,38
53575,genuine_gamer,8.39,109.93,1,39
53576,reward_hunter,12.46,15.24,1,98
53577,reward_hunter,29.0,10.08,0,90
53578,reward_hunter,14.54,9.95,1,99
53579,casual_user,7.91,14.41,1,53
53580,genuine_gamer,8.06,66.91,1,39
53581,reward_hunter,29.27,19.29,0,75
53582,casual_user,11.37,43.59,1,67
53583,genuine_gamer,2.75,67.29,1,20
53584,genuine_gamer,6.03,44.45,1,17
53585,genuine_gamer,3.77,59.93,1,17
53586,genuine_gamer,8.61,87.17,0,30
53587,genuine_gamer,8.74,43.48,1,13
53588,genuine_gamer,2.68,33.08,1,26
53589,genuine_gamer,3.58,102.11,1,18
53590,genuine_gamer,5.41,44.95,1,15
53591,genuine_gamer,5.12,95.89,1,22
53592,genuine_gamer,2.17,70.17,1,23
53593,genuine_gamer,4.11,112.65,1,37
53594,genuine_gamer,7.24,95.87,1,13
53595,casual_user,14.32,54.82,1,57
53596,casual_user,8.46,56.65,1,58
53597,genuine_gamer,4.3,87.74,1,24
53598,genuine_gamer,3.78,37.93,1,30
53599,reward_hunter,16.53,4.1,0,93
53600,casual_user,13.02,20.69,1,46
53601,casual_user,13.32,30.37,1,60
53602,casual_user,9.26,31.76,1,68
53603,genuine_gamer,9.65,94.99,1,16
53604,casual_user,13.92,24.56,1,51
53605,casual_user,8.17,43.81,1,58
53606,genuine_gamer,4.12,65.67,1,28
53607,casual_user,10.0,14.13,1,52
53608,reward_hunter,18.03,15.92,1,79
53609,genuine_gamer,5.18,41.14,1,23
53610,genuine_gamer,5.64,81.61,1,36
53611,genuine_gamer,2.06,48.29,1,27
53612,genuine_gamer,4.42,90.46,1,27
53613,genuine_gamer,2.77,40.73,0,27
53614,genuine_gamer,5.85,114.37,1,33
53615,genuine_gamer,8.95,81.12,1,23
53616,reward_hunter,16.28,6.59,1,77
53617,casual_user,14.88,57.24,1,69
53618,casual_user,8.94,49.72,0,61
53619,genuine_gamer,9.07,115.78,1,16
53620,genuine_gamer,8.62,49.92,0,24
53621,reward_hunter,13.12,3.6,0,81
53622,genuine_gamer,2.95,74.37,1,20
53623,genuine_gamer,8.19,111.67,1,31
53624,reward_hunter,21.26,7.61,0,76
53625,genuine_gamer,9.36,47.09,1,17
53626,genuine_gamer,5.86,82.5,1,17
53627,reward_hunter,26.88,13.85,0,92
53628,genuine_gamer,4.39,105.55,1,19
53629,casual_user,6.63,15.88,0,69
53630,reward_hunter,28.42,9.17,0,76
53631,genuine_gamer,3.77,86.7,1,24
53632,reward_hunter,23.87,7.41,0,77
53633,casual_user,12.66,20.4,0,55
53634,reward_hunter,15.67,6.48,0,86
53635,genuine_gamer,6.37,70.88,1,26
53636,reward_hunter,23.19,4.28,0,84
53637,casual_user,12.63,19.77,1,69
53638,casual_user,7.39,22.59,1,59
53639,reward_hunter,13.39,7.93,0,96
53640,casual_user,12.43,11.14,1,65
53641,genuine_gamer,7.25,43.67,1,36
53642,genuine_gamer,2.38,102.9,1,35
53643,genuine_gamer,2.72,109.69,1,29
53644,casual_user,7.47,36.51,1,43
53645,reward_hunter,10.12,15.75,0,79
53646,casual_user,5.48,30.6,0,41
53647,casual_user,10.03,28.87,0,53
53648,reward_hunter,21.7,19.19,0,96
53649,genuine_gamer,9.53,31.5,1,23
53650,casual_user,7.9,24.82,1,66
53651,genuine_gamer,3.36,71.5,1,27
53652,genuine_gamer,9.52,101.94,0,38
53653,casual_user,14.68,44.66,1,61
53654,genuine_gamer,7.63,87.25,1,29
53655,genuine_gamer,9.89,76.9,1,21
53656,casual_user,9.0,43.56,1,55
53657,casual_user,7.0,33.47,0,47
53658,casual_user,12.51,40.51,0,52
53659,reward_hunter,15.04,2.72,0,84
53660,casual_user,5.65,28.08,1,55
53661,casual_user,5.97,30.31,0,63
53662,genuine_gamer,3.73,72.13,1,27
53663,casual_user,14.46,22.85,0,51
53664,genuine_gamer,2.87,36.95,1,39
53665,casual_user,12.22,54.73,1,69
53666,genuine_gamer,2.52,93.59,1,19
53667,genuine_gamer,7.74,33.94,1,37
53668,casual_user,14.42,34.28,1,69
53669,casual_user,13.8,33.87,1,68
53670,genuine_gamer,5.82,97.68,1,24
53671,casual_user,14.78,43.87,1,60
53672,casual_user,11.68,20.82,0,45
53673,reward_hunter,27.02,19.13,0,98
53674,genuine_gamer,6.21,94.82,1,19
53675,casual_user,12.23,33.18,0,66
53676,genuine_gamer,8.35,90.67,1,21
53677,genuine_gamer,6.06,70.96,1,30
53678,casual_user,6.23,27.52,0,57
53679,genuine_gamer,9.21,49.25,1,16
53680,casual_user,12.74,18.23,0,68
53681,reward_hunter,15.81,18.28,0,84
53682,casual_user,6.26,34.12,1,44
53683,reward_hunter,27.32,6.94,1,78
53684,casual_user,12.52,21.17,1,58
53685,reward_hunter,13.13,2.08,0,74
53686,genuine_gamer,6.68,66.74,1,26
53687,casual_user,13.37,47.97,1,49
53688,casual_user,10.57,47.33,1,61
53689,reward_hunter,23.33,14.43,0,79
53690,genuine_gamer,6.69,61.15,1,33
53691,genuine_gamer,3.17,112.62,1,36
53692,reward_hunter,11.32,9.52,1,80
53693,genuine_gamer,2.12,62.36,1,12
53694,genuine_gamer,2.72,59.59,1,32
53695,casual_user,11.38,50.02,1,67
53696,casual_user,10.29,51.42,0,52
53697,reward_hunter,18.0,2.05,1,75
53698,casual_user,12.57,58.88,1,47
53699,casual_user,14.04,13.75,1,52
53700,genuine_gamer,2.12,110.22,1,11
53701,casual_user,8.35,30.4,1,54
53702,genuine_gamer,9.81,80.9,0,26
53703,genuine_gamer,9.61,57.31,0,28
53704,reward_hunter,29.56,5.67,1,88
53705,genuine_gamer,2.96,115.98,1,19
53706,casual_user,7.29,44.81,0,53
53707,reward_hunter,25.71,14.77,0,73
53708,genuine_gamer,6.29,42.51,0,11
53709,genuine_gamer,3.35,95.42,1,18
53710,casual_user,10.76,32.53,0,68
53711,genuine_gamer,2.15,80.7,1,12
53712,reward_hunter,18.4,16.31,0,77
53713,genuine_gamer,7.35,56.78,1,29
53714,reward_hunter,29.35,5.4,0,76
53715,reward_hunter,16.37,17.41,0,96
53716,reward_hunter,29.5,19.64,0,78
53717,genuine_gamer,3.48,43.74,1,12
53718,genuine_gamer,9.94,54.44,1,18
53719,genuine_gamer,3.8,65.37,1,36
53720,casual_user,14.15,25.73,1,56
53721,genuine_gamer,2.67,119.85,1,11
53722,reward_hunter,17.66,19.9,1,79
53723,casual_user,8.34,49.5,1,59
53724,casual_user,11.25,14.06,0,59
53725,casual_user,13.67,17.28,1,66
53726,casual_user,14.39,17.64,0,40
53727,genuine_gamer,5.3,92.36,1,21
53728,genuine_gamer,2.53,76.74,1,14
53729,casual_user,5.18,20.9,1,54
53730,casual_user,8.46,11.48,1,48
53731,genuine_gamer,8.96,102.9,1,32
53732,reward_hunter,29.54,7.3,0,89
53733,reward_hunter,20.25,6.86,1,88
53734,genuine_gamer,4.08,31.01,1,24
53735,casual_user,5.56,35.3,1,40
53736,genuine_gamer,2.26,111.68,1,14
53737,genuine_gamer,3.37,53.08,0,15
53738,reward_hunter,17.25,10.6,1,79
53739,reward_hunter,28.88,16.57,1,75
53740,casual_user,13.69,19.51,0,41
53741,reward_hunter,28.34,14.14,1,85
53742,casual_user,7.69,55.56,1,66
53743,casual_user,6.54,22.9,1,47
53744,casual_user,6.2,11.88,1,65
53745,genuine_gamer,7.48,71.28,1,13
53746,genuine_gamer,5.99,54.3,1,14
53747,casual_user,12.3,38.04,1,67
53748,casual_user,10.67,16.24,0,47
53749,casual_user,7.26,48.22,0,66
53750,casual_user,11.92,48.43,0,55
53751,genuine_gamer,2.61,101.35,1,15
53752,genuine_gamer,5.58,114.74,0,37
53753,casual_user,14.45,10.56,0,57
53754,genuine_gamer,8.64,88.16,1,11
53755,reward_hunter,15.52,9.58,0,83
53756,casual_user,9.56,13.91,0,60
53757,genuine_gamer,8.59,86.48,1,36
53758,casual_user,11.44,53.88,1,61
53759,casual_user,10.15,43.31,1,41
53760,casual_user,14.64,40.81,1,63
53761,reward_hunter,13.77,10.5,0,97
53762,casual_user,10.09,35.26,1,63
53763,reward_hunter,25.96,11.61,0,96
53764,reward_hunter,24.23,7.21,0,99
53765,genuine_gamer,4.74,102.73,1,39
53766,genuine_gamer,2.49,85.28,1,29
53767,casual_user,8.3,31.81,1,54
53768,reward_hunter,21.2,5.78,1,97
53769,reward_hunter,23.77,19.91,0,71
53770,reward_hunter,28.66,19.14,1,70
53771,casual_user,7.92,10.7,1,68
53772,casual_user,12.65,23.09,0,60
53773,casual_user,14.25,34.81,1,62
53774,genuine_gamer,6.63,87.12,1,11
53775,genuine_gamer,2.32,62.07,1,19
53776,casual_user,7.99,48.78,1,57
53777,casual_user,11.52,31.62,1,49
53778,casual_user,13.27,42.53,1,41
53779,genuine_gamer,3.58,85.15,1,21
53780,genuine_gamer,5.28,82.36,1,30
53781,casual_user,5.46,28.73,1,63
53782,reward_hunter,20.21,15.6,0,88
53783,reward_hunter,28.4,3.01,0,92
53784,casual_user,14.47,23.98,0,44
53785,reward_hunter,29.6,2.41,1,70
53786,genuine_gamer,7.05,94.22,0,15
53787,reward_hunter,10.29,4.09,1,74
53788,casual_user,6.76,15.66,1,45
53789,reward_hunter,20.09,13.13,0,93
53790,genuine_gamer,6.74,56.94,1,20
53791,reward_hunter,28.14,12.18,0,96
53792,casual_user,7.75,23.8,1,62
53793,genuine_gamer,2.85,99.57,1,29
53794,genuine_gamer,5.33,80.48,1,31
53795,genuine_gamer,9.4,72.57,1,26
53796,casual_user,11.26,57.92,1,46
53797,genuine_gamer,7.37,109.24,1,36
53798,casual_user,13.94,22.61,0,53
53799,reward_hunter,27.91,6.82,0,81
53800,reward_hunter,24.47,9.07,0,79
53801,genuine_gamer,8.77,36.76,1,37
53802,genuine_gamer,3.39,97.35,1,31
53803,genuine_gamer,6.51,75.15,1,20
53804,genuine_gamer,6.9,117.53,1,20
53805,reward_hunter,24.22,15.58,1,90
53806,casual_user,13.7,39.34,1,65
53807,casual_user,12.28,25.71,0,57
53808,genuine_gamer,8.26,99.57,1,18
53809,casual_user,8.47,19.88,0,47
53810,reward_hunter,11.93,2.21,1,94
53811,casual_user,14.85,27.01,1,45
53812,reward_hunter,12.05,14.71,0,80
53813,genuine_gamer,7.06,81.4,1,28
53814,genuine_gamer,7.38,79.01,1,22
53815,reward_hunter,29.65,2.0,1,89
53816,casual_user,6.74,59.81,1,55
53817,genuine_gamer,4.06,107.21,0,11
53818,genuine_gamer,7.08,101.74,1,22
53819,casual_user,11.85,48.49,1,42
53820,casual_user,8.5,20.57,0,58
53821,reward_hunter,28.84,14.46,0,99
53822,genuine_gamer,9.2,43.08,1,24
53823,casual_user,7.01,11.11,0,67
53824,casual_user,5.06,48.16,1,61
53825,casual_user,13.5,47.83,0,41
53826,casual_user,10.91,49.99,0,45
53827,casual_user,6.08,32.95,0,52
53828,genuine_gamer,2.94,67.71,1,21
53829,casual_user,14.32,42.24,0,46
53830,genuine_gamer,2.11,94.92,1,32
53831,genuine_gamer,3.05,43.99,1,23
53832,genuine_gamer,8.89,51.35,1,26
53833,genuine_gamer,7.99,72.55,1,37
53834,casual_user,13.82,34.91,0,43
53835,genuine_gamer,7.75,92.52,1,28
53836,casual_user,10.86,13.78,1,43
53837,reward_hunter,10.43,15.9,0,74
53838,genuine_gamer,2.8,108.57,1,29
53839,genuine_gamer,9.03,46.85,1,14
53840,casual_user,7.52,11.96,0,67
53841,genuine_gamer,9.87,46.81,1,36
53842,casual_user,11.81,33.53,1,54
53843,genuine_gamer,7.7,63.33,1,35
53844,genuine_gamer,6.06,99.94,1,30
53845,reward_hunter,15.9,9.15,0,91
53846,genuine_gamer,3.38,34.09,1,29
53847,genuine_gamer,8.6,47.34,1,31
53848,genuine_gamer,5.81,112.65,1,15
53849,genuine_gamer,7.53,39.2,1,37
53850,genuine_gamer,6.2,103.18,0,31
53851,genuine_gamer,5.78,114.37,1,21
53852,casual_user,10.64,19.89,0,61
53853,casual_user,5.78,26.54,1,46
53854,casual_user,5.5,52.94,1,46
53855,casual_user,14.76,42.22,1,57
53856,reward_hunter,19.21,8.48,1,92
53857,reward_hunter,15.26,14.01,0,77
53858,casual_user,10.48,31.11,0,57
53859,reward_hunter,21.39,14.66,1,84
53860,casual_user,6.32,17.13,1,52
53861,reward_hunter,14.56,19.29,0,92
53862,casual_user,10.85,12.13,0,51
53863,reward_hunter,24.84,19.01,1,93
53864,casual_user,13.69,29.37,1,43
53865,casual_user,8.14,19.96,1,67
53866,casual_user,13.56,10.96,1,60
53867,reward_hunter,26.66,4.59,0,74
53868,reward_hunter,12.43,13.54,0,80
53869,genuine_gamer,9.66,92.18,0,12
53870,casual_user,12.61,16.81,1,54
53871,genuine_gamer,3.87,50.06,1,26
53872,genuine_gamer,4.08,108.17,1,31
53873,reward_hunter,24.59,9.79,0,83
53874,casual_user,14.51,56.48,1,61
53875,genuine_gamer,2.87,57.13,1,34
53876,casual_user,5.78,26.18,0,57
53877,casual_user,12.12,12.15,0,43
53878,genuine_gamer,4.02,105.58,1,19
53879,genuine_gamer,5.95,81.01,1,37
53880,casual_user,12.81,40.98,1,43
53881,genuine_gamer,4.28,102.05,1,36
53882,genuine_gamer,6.96,117.09,1,16
53883,genuine_gamer,8.85,45.01,0,33
53884,reward_hunter,22.53,14.36,0,78
53885,genuine_gamer,3.13,47.1,1,32
53886,reward_hunter,19.0,15.52,0,80
53887,casual_user,11.57,14.89,1,57
53888,genuine_gamer,8.57,57.14,1,37
53889,casual_user,7.91,11.02,1,63
53890,casual_user,5.32,14.42,1,48
53891,reward_hunter,25.76,10.73,0,80
53892,reward_hunter,10.4,2.2,0,82
53893,genuine_gamer,4.38,41.39,1,26
53894,reward_hunter,10.39,14.15,1,98
53895,genuine_gamer,3.67,70.54,1,12
53896,genuine_gamer,9.12,86.17,1,23
53897,genuine_gamer,3.31,36.02,1,18
53898,casual_user,7.91,24.88,0,54
53899,genuine_gamer,5.72,115.98,1,24
53900,casual_user,11.93,32.56,1,68
53901,reward_hunter,18.66,8.18,0,99
53902,reward_hunter,18.51,3.23,0,85
53903,reward_hunter,29.78,7.73,0,91
53904,genuine_gamer,4.12,52.47,0,32
53905,casual_user,13.41,11.77,0,48
53906,reward_hunter,25.17,2.4,1,94
53907,genuine_gamer,3.81,56.13,1,21
53908,reward_hunter,11.03,7.0,1,76
53909,genuine_gamer,5.44,97.78,1,10
53910,casual_user,14.27,57.52,1,46
53911,casual_user,7.91,59.09,1,59
53912,reward_hunter,25.58,18.25,1,96
53913,casual_user,10.56,20.6,1,55
53914,reward_hunter,25.36,8.93,0,84
53915,genuine_gamer,5.39,94.39,0,12
53916,casual_user,12.89,12.29,1,56
53917,casual_user,8.29,31.61,1,60
53918,casual_user,13.68,47.51,0,57
53919,casual_user,13.94,13.43,1,66
53920,reward_hunter,24.76,19.23,1,95
53921,genuine_gamer,6.52,54.91,1,25
53922,genuine_gamer,3.25,102.59,1,27
53923,reward_hunter,19.45,4.2,0,89
53924,casual_user,5.01,57.86,0,68
53925,casual_user,10.18,34.83,0,67
53926,genuine_gamer,9.97,114.84,1,24
53927,genuine_gamer,8.56,93.13,1,13
53928,genuine_gamer,6.11,81.91,1,36
53929,genuine_gamer,4.79,76.96,1,24
53930,casual_user,8.28,50.94,1,57
53931,reward_hunter,12.27,7.36,0,72
53932,reward_hunter,29.39,11.94,0,97
53933,genuine_gamer,6.99,98.91,1,37
53934,genuine_gamer,8.08,46.4,1,14
53935,casual_user,5.27,30.92,0,41
53936,genuine_gamer,4.05,43.4,0,20
53937,reward_hunter,29.24,14.0,0,89
53938,casual_user,8.41,36.57,1,41
53939,reward_hunter,25.85,6.32,0,99
53940,genuine_gamer,5.94,103.0,1,25
53941,genuine_gamer,9.81,105.0,0,16
53942,genuine_gamer,2.81,85.08,1,36
53943,genuine_gamer,6.34,44.88,1,38
53944,casual_user,14.2,44.56,1,45
53945,reward_hunter,27.33,6.47,0,80
53946,genuine_gamer,7.18,97.73,1,14
53947,genuine_gamer,4.76,34.39,1,28
53948,genuine_gamer,6.44,114.74,1,20
53949,casual_user,9.92,10.77,1,59
53950,casual_user,9.08,32.39,1,68
53951,casual_user,13.8,38.77,0,43
53952,casual_user,12.65,26.85,1,56
53953,casual_user,10.17,47.19,1,45
53954,casual_user,13.77,49.49,0,57
53955,reward_hunter,14.06,9.73,1,91
53956,genuine_gamer,8.84,87.66,1,38
53957,genuine_gamer,8.0,106.51,1,20
53958,genuine_gamer,8.17,87.54,1,14
53959,genuine_gamer,7.38,119.88,1,21
53960,genuine_gamer,7.04,63.4,1,30
53961,genuine_gamer,5.04,102.83,1,11
53962,genuine_gamer,7.46,101.0,1,14
53963,reward_hunter,14.89,7.71,0,79
53964,casual_user,14.91,50.36,0,41
53965,genuine_gamer,9.82,118.09,1,37
53966,reward_hunter,24.14,17.31,1,78
53967,casual_user,10.94,34.1,0,53
53968,genuine_gamer,2.92,80.19,1,21
53969,reward_hunter,28.54,6.43,1,70
53970,genuine_gamer,9.99,102.71,1,38
53971,reward_hunter,25.09,2.54,0,80
53972,reward_hunter,16.24,5.33,0,96
53973,casual_user,5.31,30.3,1,44
53974,casual_user,11.01,49.33,1,54
53975,reward_hunter,23.48,18.39,0,85
53976,genuine_gamer,6.6,110.22,1,15
53977,genuine_gamer,4.72,70.28,1,19
53978,casual_user,9.36,50.34,1,62
53979,reward_hunter,14.07,6.67,1,80
53980,casual_user,11.5,44.91,1,62
53981,reward_hunter,21.7,17.76,0,88
